Year,Geography,Location,Age,Sex,GeoCode,Value
2010,Ga East Municipal,Rural,15-35,,AFRGHA003_03,32.1
2010,Accra Metropolis,Rural,15-35,,AFRGHA003_04,0
2010,Adenta Municipal,Rural,15-35,,AFRGHA003_05,23.3
2010,Ledzokuku/Krowor Municipal,Rural,15-35,,AFRGHA003_06,0
2010,Ashaiman Municipal,Rural,15-35,,AFRGHA003_07,0
2010,Tema Metropolis,Rural,15-35,,AFRGHA003_08,0
2010,Shai Osudoku,Rural,15-35,,AFRGHA003_09,5.6
2010,Ada East,Rural,15-35,,AFRGHA003_10,4.8
2010,Ga Central Municipal,Rural,15-35,,AFRGHA003_11,0
2010,La Dade Kotopon Municipal,Rural,15-35,,AFRGHA003_12,0
2010,La Nkwantanang Madina Municipal,Rural,15-35,,AFRGHA003_13,24.3
2010,Kpone Katamanso,Rural,15-35,,AFRGHA003_14,21.9
2010,Ningo Prampram,Rural,15-35,,AFRGHA003_15,10.9
2010,Ada West,Rural,15-35,,AFRGHA003_16,6.7
2010,South Tongu,Rural,15-35,,AFRGHA004_01,2.8
2010,Keta Municapal,Rural,15-35,,AFRGHA004_02,3.4
2010,Ketu South,Rural,15-35,,AFRGHA004_03,3.6
2010,Ketu North,Rural,15-35,,AFRGHA004_04,1.8
2010,Akatsi,Rural,15-35,,AFRGHA004_05,1.3
2010,Central Tongu,Rural,15-35,,AFRGHA004_06,1.8
2010,Agotime Ziope,Rural,15-35,,AFRGHA004_07,2.9
2010,Ho Municipal,Rural,15-35,,AFRGHA004_08,6
2010,South Dayi,Rural,15-35,,AFRGHA004_09,4.3
2010,Kpando Municipal,Rural,15-35,,AFRGHA004_10,2.7
2010,Hohoe Municipal,Rural,15-35,,AFRGHA004_11,2.8
2010,Biakoye,Rural,15-35,,AFRGHA004_12,1.5
2010,Jasikan,Rural,15-35,,AFRGHA004_13,3
2010,Kadjebi,Rural,15-35,,AFRGHA004_14,1
2010,Krachi East,Rural,15-35,,AFRGHA004_15,0.4
2010,Krachi West,Rural,15-35,,AFRGHA004_16,0.9
2010,Nkwanta South,Rural,15-35,,AFRGHA004_17,0.5
2010,Nkwanta North,Rural,15-35,,AFRGHA004_18,0.3
2010,North Tongu,Rural,15-35,,AFRGHA004_19,1.5
2010,Akatsi North,Rural,15-35,,AFRGHA004_20,2.2
2010,Adaklu,Rural,15-35,,AFRGHA004_21,1.4
2010,Ho West,Rural,15-35,,AFRGHA004_22,3.8
2010,Afadzato South,Rural,15-35,,AFRGHA004_23,3.1
2010,North Dayi,Rural,15-35,,AFRGHA004_24,4
2010,Krachi Nchumuru,Rural,15-35,,AFRGHA004_25,0.6
2010,Birim South,Rural,15-35,,AFRGHA005_01,5.3
2010,Birim Municipal,Rural,15-35,,AFRGHA005_02,2.3
2010,West Akim Municipal,Rural,15-35,,AFRGHA005_03,2.2
2010,Suhum Municipal,Rural,15-35,,AFRGHA005_04,2.7
2010,Nsawam Adoagyiri Municipal,Rural,15-35,,AFRGHA005_05,4.7
2010,Akwapem North,Rural,15-35,,AFRGHA005_06,6.3
2010,New Juaben Municipal,Rural,15-35,,AFRGHA005_07,7.7
2010,Yilo Krobo,Rural,15-35,,AFRGHA005_08,4.7
2010,Lower Manya,Rural,15-35,,AFRGHA005_09,2.9
2010,Asuogyaman,Rural,15-35,,AFRGHA005_10,6.7
2010,Upper Manya,Rural,15-35,,AFRGHA005_11,1.6
2010,Fanteakwa,Rural,15-35,,AFRGHA005_12,2.1
2010,East Akim Municipal,Rural,15-35,,AFRGHA005_13,2.5
2010,Kwaebibirem,Rural,15-35,,AFRGHA005_14,3
2010,Akyem Mansa,Rural,15-35,,AFRGHA005_15,1
2010,Birim North,Rural,15-35,,AFRGHA005_16,2.6
2010,Atiwa,Rural,15-35,,AFRGHA005_17,2.3
2010,Kwahu West Municipal,Rural,15-35,,AFRGHA005_18,7.5
2010,Kwahu South,Rural,15-35,,AFRGHA005_19,5
2010,Kwahu East,Rural,15-35,,AFRGHA005_20,3.5
2010,Kwahu Afram Plains North,Rural,15-35,,AFRGHA005_21,1.3
2010,Upper West Akyem,Rural,15-35,,AFRGHA005_22,1.7
2010,Akwapim South,Rural,15-35,,AFRGHA005_23,8.3
2010,Ayensuano,Rural,15-35,,AFRGHA005_24,2.3
2010,Denkyembuor,Rural,15-35,,AFRGHA005_25,1.7
2010,Kwahu Afram Plains South,Rural,15-35,,AFRGHA005_26,1
2010,Atwima Mponua,Rural,15-35,,AFRGHA006_01,1.4
2010,Amansie West,Rural,15-35,,AFRGHA006_02,2.3
2010,Amansie Central,Rural,15-35,,AFRGHA006_03,1.8
2010,Adansi South,Rural,15-35,,AFRGHA006_04,1.5
2010,Obuasi Municipal,Rural,15-35,,AFRGHA006_05,6.4
2010,Adansi North,Rural,15-35,,AFRGHA006_06,3.2
2010,Bekwai Municipal,Rural,15-35,,AFRGHA006_07,3.7
2010,Bosome Freho,Rural,15-35,,AFRGHA006_08,2.6
2010,Asante Akim South,Rural,15-35,,AFRGHA006_09,2.3
2010,Asante Akim Central Municipal,Rural,15-35,,AFRGHA006_10,4.2
2010,Ejisu Juaben Municipal,Rural,15-35,,AFRGHA006_11,5.4
2010,Bosumtwi,Rural,15-35,,AFRGHA006_12,4.1
2010,Atwima Kwanwoma,Rural,15-35,,AFRGHA006_13,6.1
2010,Kumasi Metropolis,Rural,15-35,,AFRGHA006_14,0
2010,Atwima Nwabiagya,Rural,15-35,,AFRGHA006_15,9.4
2010,Ahafo Ano South,Rural,15-35,,AFRGHA006_16,1.5
2010,Ahafo Ano North,Rural,15-35,,AFRGHA006_17,1.3
2010,Offinso Municipal,Rural,15-35,,AFRGHA006_18,3.4
2010,Afigya Kwabre,Rural,15-35,,AFRGHA006_19,6
2010,Kwabre East,Rural,15-35,,AFRGHA006_20,7.7
2010,Afigya Sekyere,Rural,15-35,,AFRGHA006_21,3.9
2010,Mampong Municipal,Rural,15-35,,AFRGHA006_22,2.5
2010,Sekyere East,Rural,15-35,,AFRGHA006_23,3.2
2010,Sekyere Afram Plains,Rural,15-35,,AFRGHA006_24,1.6
2010,Sekyere Central,Rural,15-35,,AFRGHA006_25,1.4
2010,Ejura Sekye Dumasi,Rural,15-35,,AFRGHA006_26,2.1
2010,Offinso North,Rural,15-35,,AFRGHA006_27,1
2010,Asokore Mampong Municipal,Rural,15-35,,AFRGHA006_28,0
2010,Asante Akim North,Rural,15-35,,AFRGHA006_29,3.6
2010,Sekyere Kumawu,Rural,15-35,,AFRGHA006_30,0.7
2010,Asunafo South,Rural,15-35,,AFRGHA007_01,1.7
2010,Asunafo North Municipal,Rural,15-35,,AFRGHA007_02,1.5
2010,Asutifi North,Rural,15-35,,AFRGHA007_03,3.5
2010,Dormaa Municipal,Rural,15-35,,AFRGHA007_04,2.2
2010,Dormaa Central Municipal,Rural,15-35,,AFRGHA007_05,1.4
2010,Tano South,Rural,15-35,,AFRGHA007_06,2.4
2010,Tano North,Rural,15-35,,AFRGHA007_07,1.5
2010,Sunyani Municipal,Rural,15-35,,AFRGHA007_08,11
2010,Sunyani West,Rural,15-35,,AFRGHA007_09,5
2010,Berekum Municipal,Rural,15-35,,AFRGHA007_10,3
2010,Jaman South,Rural,15-35,,AFRGHA007_11,1.9
2010,Jaman North,Rural,15-35,,AFRGHA007_12,1.9
2010,Tain,Rural,15-35,,AFRGHA007_13,0.8
2010,Wenchi Municipal,Rural,15-35,,AFRGHA007_14,1.6
2010,Techiman Municipal,Rural,15-35,,AFRGHA007_15,3.4
2010,Nkoranza South,Rural,15-35,,AFRGHA007_16,1.3
2010,Nkoranza North,Rural,15-35,,AFRGHA007_17,1.4
2010,Atebubu Amantin,Rural,15-35,,AFRGHA007_18,0.7
2010,Sene West,Rural,15-35,,AFRGHA007_19,0.9
2010,Pru,Rural,15-35,,AFRGHA007_20,0.4
2010,Kintampo South,Rural,15-35,,AFRGHA007_21,1.1
2010,Kintampo North Municipal,Rural,15-35,,AFRGHA007_22,1.1
2010,Asutifi South,Rural,15-35,,AFRGHA007_23,2.2
2010,Dormaa West,Rural,15-35,,AFRGHA007_24,2.1
2010,Techiman North,Rural,15-35,,AFRGHA007_25,3.3
2010,Banda,Rural,15-35,,AFRGHA007_26,2.7
2010,Sene East,Rural,15-35,,AFRGHA007_27,1
2010,Bole,Rural,15-35,,AFRGHA008_01,0.5
2010,Sawla-Tuna-Kalba,Rural,15-35,,AFRGHA008_02,0.8
2010,Daffiama Bussie,Rural,15-35,,AFRGHA010_10,1.7
2010,Nandom,Rural,15-35,,AFRGHA010_11,1.1
2010,Central,Urban,12+,,AFRGHA002,11
2010,Greater Accra,Urban,12+,,AFRGHA003,19.4
2010,Volta,Urban,12+,,AFRGHA004,7.2
2010,Eastern,Urban,12+,,AFRGHA005,8.2
2010,Ashanti,Urban,12+,,AFRGHA006,12.8
2010,Brong Ahafo,Urban,12+,,AFRGHA007,5.8
2010,Northern,Urban,12+,,AFRGHA008,4.8
2010,Upper East,Urban,12+,,AFRGHA009,5.9
2010,Upper West,Urban,12+,,AFRGHA010,10
2010,Western,Rural,12+,,AFRGHA001,1.9
2010,Central,Rural,12+,,AFRGHA002,3.2
2010,Greater Accra,Rural,12+,,AFRGHA003,10.4
2010,Volta,Rural,12+,,AFRGHA004,1.5
2010,Eastern,Rural,12+,,AFRGHA005,2.2
2010,Ashanti,Rural,12+,,AFRGHA006,2.3
2010,Brong Ahafo,Rural,12+,,AFRGHA007,1.4
2010,Northern,Rural,12+,,AFRGHA008,0.8
2010,Upper East,Rural,12+,,AFRGHA009,1.3
2010,Upper West,Rural,12+,,AFRGHA010,1.5
2010,Jomoro,,,,AFRGHA001_01,2.8
2010,Ellembelle,,,,AFRGHA001_02,3.1
2010,Nzema East,,,,AFRGHA001_03,2.8
2010,Ahanta West,,,,AFRGHA001_04,3.4
2010,Sekondi Takoradi Metropolis,,,,AFRGHA001_05,17.7
2010,Shama,,,,AFRGHA001_06,4.3
2010,Wassa East,,,,AFRGHA001_07,1.4
2010,Tarkwa Nsuaem Municipal,,,,AFRGHA001_08,7.4
2010,Prestea/Huni Valley,,,,AFRGHA001_09,3.3
2010,Wassa Amenfi East,,,,AFRGHA001_10,1.8
2010,Wassa Amenfi West,,,,AFRGHA001_11,1.4
2010,Aowin,,,,AFRGHA001_12,1.4
2010,Sefwi Akontombra,,,,AFRGHA001_13,0.8
2010,Sefwi Wiawso,,,,AFRGHA001_14,2.1
2010,Sefwi Bibiani-Ahwiaso Bekwai,,,,AFRGHA001_15,2.8
2010,Juabeso,,,,AFRGHA001_16,1.4
2010,Bia west,,,,AFRGHA001_17,1.5
2010,Mpohor,,,,AFRGHA001_18,1.9
2010,Wassa Amenfi Central,,,,AFRGHA001_19,1
2010,Suaman,,,,AFRGHA001_20,1.4
2010,Bodi,,,,AFRGHA001_21,1
2010,Bia East,,,,AFRGHA001_22,1.2
2010,Komenda-Edina-Egyafo-Abirem Municipal,,,,AFRGHA002_01,4.6
2010,Cape Coast Metropolis,,,,AFRGHA002_02,32
2010,Abura-Asebu-Kwamankese,,,,AFRGHA002_03,4.1
2010,Mfantsiman,,,,AFRGHA002_04,6.7
2010,Ajumako-Enyan-Essiam,,,,AFRGHA002_05,2.4
2010,Gomoa West,,,,AFRGHA002_06,2.3
2010,Effutu Municipal,,,,AFRGHA002_07,23.2
2010,Kasena Nankana East,,,,AFRGHA009_03,4.7
2010,Bolgatanga Municipal,,,,AFRGHA009_04,6.8
2010,Talensi,,,,AFRGHA009_05,1.1
2010,Bongo,,,,AFRGHA009_06,1
2010,Bawku West,,,,AFRGHA009_07,0.9
2010,Garu Tempane,,,,AFRGHA009_08,0.6
2010,Bawku Municipal,,,,AFRGHA009_09,2.1
2010,Builsa South,,,,AFRGHA009_10,0.5
2010,Nabdam,,,,AFRGHA009_11,1.6
2010,Binduri,,,,AFRGHA009_12,1.1
2010,Pusiga,,,,AFRGHA009_13,1
2010,Wa West,,,,AFRGHA010_01,0.6
2010,Bolgatanga Municipal,,12+,Male,AFRGHA009_04,9.5
2010,Talensi,,12+,Male,AFRGHA009_05,1.6
2010,Bongo,,12+,Male,AFRGHA009_06,1.5
2010,Bawku West,,12+,Male,AFRGHA009_07,1.4
2010,Garu Tempane,,12+,Male,AFRGHA009_08,0.8
2010,Bawku Municipal,,12+,Male,AFRGHA009_09,3.3
2010,Builsa South,,12+,Male,AFRGHA009_10,0.7
2010,Nabdam,,12+,Male,AFRGHA009_11,2.1
2010,Binduri,,12+,Male,AFRGHA009_12,1.6
2010,Pusiga,,12+,Male,AFRGHA009_13,1.5
2010,Wa West,,12+,Male,AFRGHA010_01,0.8
2010,Wa Municipal,,12+,Male,AFRGHA010_02,18.5
2010,Nsawam Adoagyiri Municipal,,,,AFRGHA005_05,6.1
2010,Akwapem North,,,,AFRGHA005_06,6
2010,New Juaben Municipal,,,,AFRGHA005_07,17.5
2010,Yilo Krobo,,,,AFRGHA005_08,4.6
2010,Lower Manya,,,,AFRGHA005_09,4.6
2010,Asuogyaman,,,,AFRGHA005_10,7.8
2010,Upper Manya,,,,AFRGHA005_11,1.7
2010,Fanteakwa,,,,AFRGHA005_12,2.4
2010,East Akim Municipal,,,,AFRGHA005_13,3.8
2010,Kwaebibirem,,,,AFRGHA005_14,3.3
2010,Akyem Mansa,,,,AFRGHA005_15,1.4
2010,Birim North,,,,AFRGHA005_16,2.9
2010,Atiwa,,,,AFRGHA005_17,2.3
2010,Kwahu West Municipal,,,,AFRGHA005_18,6.6
2010,Kwahu South,,,,AFRGHA005_19,4.1
2010,Kwahu East,,,,AFRGHA005_20,4.1
2010,Kwahu Afram Plains North,,,,AFRGHA005_21,2.1
2010,Upper West Akyem,,,,AFRGHA005_22,2
2010,Akwapim South,,,,AFRGHA005_23,8
2010,Ayensuano,,,,AFRGHA005_24,1.4
2010,Denkyembuor,,,,AFRGHA005_25,3.2
2010,Kwahu Afram Plains South,,,,AFRGHA005_26,1
2010,Atwima Mponua,,,,AFRGHA006_01,1.1
2010,Amansie West,,,,AFRGHA006_02,1.8
2010,Amansie Central,,,,AFRGHA006_03,1.3
2010,Adansi South,,,,AFRGHA006_04,1.4
2010,Obuasi Municipal,,,,AFRGHA006_05,8.7
2010,Adansi North,,,,AFRGHA006_06,2.4
2010,Bekwai Municipal,,,,AFRGHA006_07,3.2
2010,Bosome Freho,,,,AFRGHA006_08,1.7
2010,Asante Akim South,,,,AFRGHA006_09,2.1
2010,Asante Akim Central Municipal,,,,AFRGHA006_10,5.1
2010,Ejisu Juaben Municipal,,,,AFRGHA006_11,5.5
2010,Bosumtwi,,,,AFRGHA006_12,3.9
2010,Atwima Kwanwoma,,,,AFRGHA006_13,5.4
2010,Kumasi Metropolis,,,,AFRGHA006_14,16.1
2010,Atwima Nwabiagya,,,,AFRGHA006_15,7.9
2010,Ahafo Ano South,,,,AFRGHA006_16,1.1
2010,Ahafo Ano North,,,,AFRGHA006_17,1.4
2010,Offinso Municipal,,,,AFRGHA006_18,3.6
2010,Afigya Kwabre,,,,AFRGHA006_19,5.5
2010,Kwabre East,,,,AFRGHA006_20,6.5
2010,Afigya Sekyere,,,,AFRGHA006_21,4
2010,Mampong Municipal,,,,AFRGHA006_22,4.4
2010,Sekyere East,,,,AFRGHA006_23,6.3
2010,Sekyere Afram Plains,,,,AFRGHA006_24,2.4
2010,Sekyere Central,,,,AFRGHA006_25,1.6
2010,Ejura Sekye Dumasi,,,,AFRGHA006_26,3
2010,Offinso North,,,,AFRGHA006_27,1.3
2010,Asokore Mampong Municipal,,,,AFRGHA006_28,9.8
2010,Asante Akim North,,,,AFRGHA006_29,3.6
2010,Sekyere Kumawu,,,,AFRGHA006_30,0.6
2010,Asunafo South,,,,AFRGHA007_01,1.8
2010,Asunafo North Municipal,,,,AFRGHA007_02,2.4
2010,Asutifi North,,,,AFRGHA007_03,3.7
2010,Dormaa Municipal,,,,AFRGHA007_04,3
2010,Dormaa Central Municipal,,,,AFRGHA007_05,1.7
2010,Tano South,,,,AFRGHA007_06,2.4
2010,Tano North,,,,AFRGHA007_07,2.6
2010,Sunyani Municipal,,,,AFRGHA007_08,18.7
2010,Sunyani West,,,,AFRGHA007_09,5.9
2010,Berekum Municipal,,,,AFRGHA007_10,3.7
2010,Jaman South,,,,AFRGHA007_11,2.4
2010,Jaman North,,,,AFRGHA007_12,2.2
2010,Tain,,,,AFRGHA007_13,1
2010,Wenchi Municipal,,,,AFRGHA007_14,2.8
2010,Techiman Municipal,,,,AFRGHA007_15,4.7
2010,Nkoranza South,,,,AFRGHA007_16,2.4
2010,Nkoranza North,,,,AFRGHA007_17,1.1
2010,Atebubu Amantin,,,,AFRGHA007_18,2.1
2010,Sene West,,,,AFRGHA007_19,1.1
2010,Pru,,,,AFRGHA007_20,0.6
2010,Kintampo South,,,,AFRGHA007_21,0.9
2010,Kintampo North Municipal,,,,AFRGHA007_22,2.5
2010,Asutifi South,,,,AFRGHA007_23,2.9
2010,Dormaa West,,,,AFRGHA007_24,1.4
2010,Techiman North,,,,AFRGHA007_25,2.3
2010,Banda,,,,AFRGHA007_26,1.6
2010,Sene East,,,,AFRGHA007_27,0.7
2010,Bole,,,,AFRGHA008_01,1
2010,Sawla-Tuna-Kalba,,,,AFRGHA008_02,0.7
2010,West Gonja,,,,AFRGHA008_03,2.2
2010,Gonja Central,,,,AFRGHA008_04,0.5
2010,East Gonja,,,,AFRGHA008_05,0.8
2010,Kpandai,,,,AFRGHA008_06,0.5
2010,Nanumba South,,,,AFRGHA008_07,0.5
2010,Nanumba North,,,,AFRGHA008_08,1
2010,Zabzugu,,,,AFRGHA008_09,0.6
2010,Yendi Municipal,,,,AFRGHA008_10,2.2
2010,Tamale Metropolis,,,,AFRGHA008_11,7.4
2010,Tolon,,,,AFRGHA008_12,2.3
2010,Savelugu Nanton,,,,AFRGHA008_13,1.1
2010,Karaga,,,,AFRGHA008_14,0.5
2010,Gushiegu,,,,AFRGHA008_15,0.5
2010,Saboba,,,,AFRGHA008_16,0.8
2010,Chereponi,,,,AFRGHA008_17,0.6
2010,Bunkpurugu Yonyo,,,,AFRGHA008_18,0.5
2010,Mamprusi East,,,,AFRGHA008_19,0.8
2010,Mamprusi West,,,,AFRGHA008_20,0.9
2010,North Gonja,,,,AFRGHA008_21,0.3
2010,Kumbumgu,,,,AFRGHA008_22,0.7
2010,Sagnerigu Municipal,,,,AFRGHA008_23,9
2010,Mion,,,,AFRGHA008_24,1
2010,Tatale,,,,AFRGHA008_25,0.5
2010,Mamprugu Moagduri,,,,AFRGHA008_26,0.4
2010,Builsa North,,,,AFRGHA009_01,1.7
2010,Kasena Nankana West,,,,AFRGHA009_02,1.2
2010,Wa Municipal,,,,AFRGHA010_02,13.4
2010,Wa East,,,,AFRGHA010_03,0.3
2010,Sissala East,,,,AFRGHA010_04,1.4
2010,Nadowli-Kaleo,,,,AFRGHA010_05,1.4
2010,Jirapa,,,,AFRGHA010_06,1.2
2010,Sissala West,,,,AFRGHA010_07,0.5
2010,Lambussie Karni,,,,AFRGHA010_08,0.8
2010,Lawra,,,,AFRGHA010_09,1.1
2010,Daffiama Bussie,,,,AFRGHA010_10,1.2
2010,Nandom,,,,AFRGHA010_11,1.7
2010,Jomoro,,12+,Male,AFRGHA001_01,4.1
2010,Ellembelle,,12+,Male,AFRGHA001_02,4.1
2010,Nzema East,,12+,Male,AFRGHA001_03,3.8
2010,Ahanta West,,12+,Male,AFRGHA001_04,4.9
2010,Sekondi Takoradi Metropolis,,12+,Male,AFRGHA001_05,22.9
2010,Shama,,12+,Male,AFRGHA001_06,6.2
2010,Wassa East,,12+,Male,AFRGHA001_07,2
2010,Tarkwa Nsuaem Municipal,,12+,Male,AFRGHA001_08,9.8
2010,Prestea/Huni Valley,,12+,Male,AFRGHA001_09,4.7
2010,Wassa Amenfi East,,12+,Male,AFRGHA001_10,2.4
2010,Wassa Amenfi West,,12+,Male,AFRGHA001_11,2.1
2010,Aowin,,12+,Male,AFRGHA001_12,1.9
2010,Sefwi Akontombra,,12+,Male,AFRGHA001_13,1.2
2010,Sefwi Wiawso,,12+,Male,AFRGHA001_14,2.9
2010,Sefwi Bibiani-Ahwiaso Bekwai,,12+,Male,AFRGHA001_15,4.3
2010,Juabeso,,12+,Male,AFRGHA001_16,2
2010,Bia west,,12+,Male,AFRGHA001_17,2.1
2010,Mpohor,,12+,Male,AFRGHA001_18,2.8
2010,Wassa Amenfi Central,,12+,Male,AFRGHA001_19,1.5
2010,Suaman,,12+,Male,AFRGHA001_20,1.9
2010,Bodi,,12+,Male,AFRGHA001_21,1.4
2010,Bia East,,12+,Male,AFRGHA001_22,1.6
2010,Komenda-Edina-Egyafo-Abirem Municipal,,12+,Male,AFRGHA002_01,6.4
2010,Cape Coast Metropolis,,12+,Male,AFRGHA002_02,38.9
2010,Abura-Asebu-Kwamankese,,12+,Male,AFRGHA002_03,6
2010,Mfantsiman,,12+,Male,AFRGHA002_04,6.9
2010,Ajumako-Enyan-Essiam,,12+,Male,AFRGHA002_05,3.9
2010,Gomoa West,,12+,Male,AFRGHA002_06,3.8
2010,Effutu Municipal,,12+,Male,AFRGHA002_07,29.8
2010,Gomoa East,,12+,Male,AFRGHA002_08,7.7
2010,Ewutu Senya,,12+,Male,AFRGHA002_09,4.5
2010,Agona East,,12+,Male,AFRGHA002_10,4.1
2010,Agona West Municipal,,12+,Male,AFRGHA002_11,9.4
2010,Asikuma-Odoben Brakwa,,12+,Male,AFRGHA002_12,2.6
2010,Assin South,,12+,Male,AFRGHA002_13,2.7
2010,Assin North Municipal,,12+,Male,AFRGHA002_14,3.4
2010,TwifoAti Morkwa,,12+,Male,AFRGHA002_15,3.3
2010,Upper Denkyira East Municipal,,12+,Male,AFRGHA002_16,6.8
2010,Upper Denkyira West,,12+,Male,AFRGHA002_17,1.5
2010,Twifo Heman Lower Denkyira,,12+,Male,AFRGHA002_18,2.6
2010,Ekumfi,,12+,Male,AFRGHA002_19,2.5
2010,Awutu Senya East Municipal,,12+,Male,AFRGHA002_20,12.1
2010,Ga South Municipal,,12+,Male,AFRGHA003_01,18
2010,Ga West Municipal,,12+,Male,AFRGHA003_02,21.8
2010,Ga East Municipal,,12+,Male,AFRGHA003_03,28.4
2010,Accra Metropolis,,12+,Male,AFRGHA003_04,25.2
2010,Adenta Municipal,,12+,Male,AFRGHA003_05,26.5
2010,Ledzokuku/Krowor Municipal,,12+,Male,AFRGHA003_06,24.7
2010,Ashaiman Municipal,,12+,Male,AFRGHA003_07,17.3
2010,Tema Metropolis,,12+,Male,AFRGHA003_08,32
2010,Shai Osudoku,,12+,Male,AFRGHA003_09,7
2010,Ada East,,12+,Male,AFRGHA003_10,5.6
2010,Ga Central Municipal,,12+,Male,AFRGHA003_11,20.1
2010,La Dade Kotopon Municipal,,12+,Male,AFRGHA003_12,33.2
2010,La Nkwantanang Madina Municipal,,12+,Male,AFRGHA003_13,31.5
2010,Kpone Katamanso,,12+,Male,AFRGHA003_14,22.1
2010,Ningo Prampram,,12+,Male,AFRGHA003_15,10.7
2010,Ada West,,12+,Male,AFRGHA003_16,6.7
2010,South Tongu,,12+,Male,AFRGHA004_01,4.3
2010,Keta Municapal,,12+,Male,AFRGHA004_02,6
2010,Ketu South,,12+,Male,AFRGHA004_03,6
2010,Ketu North,,12+,Male,AFRGHA004_04,2.7
2010,Akatsi,,12+,Male,AFRGHA004_05,3.3
2010,Central Tongu,,12+,Male,AFRGHA004_06,3
2010,Agotime Ziope,,12+,Male,AFRGHA004_07,3.8
2010,Ho Municipal,,12+,Male,AFRGHA004_08,18.5
2010,South Dayi,,12+,Male,AFRGHA004_09,4.6
2010,Kpando Municipal,,12+,Male,AFRGHA004_10,6.1
2010,Hohoe Municipal,,12+,Male,AFRGHA004_11,7.2
2010,Biakoye,,12+,Male,AFRGHA004_12,2.1
2010,Jasikan,,12+,Male,AFRGHA004_13,4
2010,Kadjebi,,12+,Male,AFRGHA004_14,1.6
2010,Krachi East,,12+,Male,AFRGHA004_15,1
2010,Krachi West,,12+,Male,AFRGHA004_16,1.9
2010,Nkwanta South,,12+,Male,AFRGHA004_17,1.7
2010,Nkwanta North,,12+,Male,AFRGHA004_18,0.7
2010,North Tongu,,12+,Male,AFRGHA004_19,3.4
2010,Akatsi North,,12+,Male,AFRGHA004_20,2.3
2010,Adaklu,,12+,Male,AFRGHA004_21,1.5
2010,Ho West,,12+,Male,AFRGHA004_22,4.1
2010,Afadzato South,,12+,Male,AFRGHA004_23,3
2010,North Dayi,,12+,Male,AFRGHA004_24,3.5
2010,Krachi Nchumuru,,12+,Male,AFRGHA004_25,0.7
2010,Birim South,,12+,Male,AFRGHA005_01,7
2010,Birim Municipal,,12+,Male,AFRGHA005_02,6.2
2010,West Akim Municipal,,12+,Male,AFRGHA005_03,4.8
2010,Suhum Municipal,,12+,Male,AFRGHA005_04,6.8
2010,Nsawam Adoagyiri Municipal,,12+,Male,AFRGHA005_05,8.3
2010,Akwapem North,,12+,Male,AFRGHA005_06,8.8
2010,New Juaben Municipal,,12+,Male,AFRGHA005_07,23.4
2010,Yilo Krobo,,12+,Male,AFRGHA005_08,6.7
2010,Lower Manya,,12+,Male,AFRGHA005_09,6.9
2010,Asuogyaman,,12+,Male,AFRGHA005_10,11.1
2010,Upper Manya,,12+,Male,AFRGHA005_11,2.4
2010,Fanteakwa,,12+,Male,AFRGHA005_12,3.4
2010,East Akim Municipal,,12+,Male,AFRGHA005_13,5.6
2010,Kwaebibirem,,12+,Male,AFRGHA005_14,4.7
2010,Akyem Mansa,,12+,Male,AFRGHA005_15,2.1
2010,Birim North,,12+,Male,AFRGHA005_16,4.1
2010,Atiwa,,12+,Male,AFRGHA005_17,3.5
2010,Kwahu West Municipal,,12+,Male,AFRGHA005_18,9.1
2010,Kwahu South,,12+,Male,AFRGHA005_19,5.9
2010,Kwahu East,,12+,Male,AFRGHA005_20,5.8
2010,Kwahu Afram Plains North,,12+,Male,AFRGHA005_21,2.7
2010,Upper West Akyem,,12+,Male,AFRGHA005_22,3.1
2010,Akwapim South,,12+,Male,AFRGHA005_23,9.9
2010,Ayensuano,,12+,Male,AFRGHA005_24,2
2010,Denkyembuor,,12+,Male,AFRGHA005_25,4.2
2010,Kwahu Afram Plains South,,12+,Male,AFRGHA005_26,1.3
2010,Atwima Mponua,,12+,Male,AFRGHA006_01,1.6
2010,Amansie West,,12+,Male,AFRGHA006_02,2.6
2010,Amansie Central,,12+,Male,AFRGHA006_03,1.7
2010,Adansi South,,12+,Male,AFRGHA006_04,2
2010,Obuasi Municipal,,12+,Male,AFRGHA006_05,12
2010,Adansi North,,12+,Male,AFRGHA006_06,3.3
2010,Bekwai Municipal,,12+,Male,AFRGHA006_07,4.6
2010,Bosome Freho,,12+,Male,AFRGHA006_08,2.4
2010,Asante Akim South,,12+,Male,AFRGHA006_09,2.9
2010,Asante Akim Central Municipal,,12+,Male,AFRGHA006_10,7.3
2010,Ejisu Juaben Municipal,,12+,Male,AFRGHA006_11,7.9
2010,Bosumtwi,,12+,Male,AFRGHA006_12,5.4
2010,Atwima Kwanwoma,,12+,Male,AFRGHA006_13,7.4
2010,Kumasi Metropolis,,12+,Male,AFRGHA006_14,21.7
2010,Atwima Nwabiagya,,12+,Male,AFRGHA006_15,10.8
2010,Ahafo Ano South,,12+,Male,AFRGHA006_16,1.6
2010,Ahafo Ano North,,12+,Male,AFRGHA006_17,1.8
2010,Offinso Municipal,,12+,Male,AFRGHA006_18,5.1
2010,Afigya Kwabre,,12+,Male,AFRGHA006_19,7.4
2010,Kwabre East,,12+,Male,AFRGHA006_20,8.9
2010,Afigya Sekyere,,12+,Male,AFRGHA006_21,6.3
2010,Mampong Municipal,,12+,Male,AFRGHA006_22,6.3
